title,link,author,content
"Jean-Marie Le Pen : quelques jours après ses obsèques, son ancien assistant condamné à deux ans de prison",https://www.public.fr/jean-marie-le-pen-quelques-jours-apres-ses-obseques-son-ancien-assistant-condamne-a-deux-ans-de-prison,Romain Fiaschetti,"Mauvaise nouvelle pour l’ancien assistant de Jean-Marie Le Pen. Ce dernier va devoir répondre de ses actes comme le révèle l’AFP ce mardi 21 janvier 2025. En effet, le tribunal correctionnel de Paris vient de le condamner pour fraude fiscale aggravée et blanchiment de ces délits.Il écope ainsi de deux ans de prison avec sursis, et à cinq ans d'inéligibilité. Mais ne devra néanmoins pas d’amende alors que, comme le souligne Europe 1, le ministère public lui demandait 230.000 euros. Et, ce, ""en considération de sa situation financière et des peines complémentaires"", souligne de son côté le tribunal.    L'ancien assistant de Jean-Marie Le Pen, condamné     Le tribunal correctionnel de Paris demande ainsi la confiscation de plus d'1,9 million d’euros. ""Gérald Gérin a reconnu sa responsabilité pénale, il ne l'a pas niée"", précise d’ailleurs son avocat François Wagner. Celui-ci estime, néanmoins, ""qu’une somme d'1,6 million d'euros, au titre des droits d'enregistrement, a été ajoutée pendant l’audience"".De fait, d’après l’avocat de l’ancien assistant du père de Marine Le Pen, Jean-Marie Le Pen, cela vient ""peser très lourdement dans l'appréciation du tribunal"". ""C’est un élément que nous allons examiner pour un possible appel"", a-t-il poursuivi. Mais que reproche-t-on réellement à l’ancien assistant personnel de Jean-Marie Le Pen ?     Un trust dissimulé au fisc    Celui-ci était soupçonné d'avoir dissimulé un trust basé aux îles Vierges britanniques crédité de plus de 2 millions d’euros, entre 2008 et 2015 au fisc. L’AFP précise d’ailleurs que ce même trust appartenait d’abord à Georges Paschos, frère de Jany Le Pen, avant qu’Achille Paschos en devienne le bénéficiaire à la mort de son père en 2008. De son côté, Gérald Gérin entretenait une relation de proximité avec Georges Pachas et en est devenu le bénéficiaire par la suite. La justice lui reproche d’ailleurs ""d’avoir omis de déclarer ses revenus afin de se soustraire au paiement de l'impôt sur le revenu, de l'impôt sur la fortune et de la contribution exceptionnelle sur la fortune"".Nos confrères de l’AFP rappellent que l’ancien assistant de Jean-Marie Le Pen a déjà dû faire face à la justice en automne 2024. En effet, à cette période, il comparaissait dans le dossier des assistants parlementaires d'eurodéputés RN, en tant qu'ex-collaborateur de Marie-Christine Arnautu, aux côtés de Marine Le Pen. Dans ce dossier, nous connaîtrons la décision le 31 mars."
"""Ça fait peur"", Danièle Gilbert révèle pourquoi le chanteur Renaud a longtemps été ignoré",https://www.public.fr/ca-fait-peur-daniele-gilbert-revele-pourquoi-le-chanteur-renaud-a-longtemps-ete-ignore,Arno Crampont,"Danièle Gilbert a été une figure du petit écran depuis près de six décennies. L’ancienne speakerine a en effet commencé en 1966. Elle était alors une des têtes d’affiche de l’ORTF. Cette longévité est due à son talent, mais aussi et surtout à sa capacité d’adaptation. Elle a toujours su prendre les bons virages et se réinventer au moment opportun.Durant sa longue carrière, elle a croisé de nombreuses figures de la télévision, de la chanson ou du cinéma. Elle dispose probablement d’un des carnets d’adresse les plus fournis en ce qui concerne les vedettes du show business. Invitée du TV Magazine, elle est revenue en longueur sur son parcours et a égrainé quelques anecdotes savoureuses.&nbsp;    Danièle Gilbert évoque Renaud    Parmi les nombreuses émissions qu’elle a présentées, une a particulièrement marqué son parcours. Elle a en effet été le visage de Midi Première. Un programme qui lui a permis de croiser de nombreuses stars de la chanson. Elle est ainsi revenue sur sa première rencontre avec Renaud. Un artiste devenu une véritable référence et qu’elle a contribué à lancer alors qu’il était encore totalement inconnu du grand public.« Il y a des tas de gens qui sont venus et qui ont fait leur première fois dans l’émission. Par exemple, je reçois un jour un disque de Renaud, pas connu du tout. Sur la photo il avait sa casquette de Gavroche, et moi je marche beaucoup au feeling. Je l’ai trouvé extra, cette nouveauté, cette poésie du bitume et j’ai dit je l’invite. Personne ne l’invitait parce qu’il chantait Camarade Bourgeois », a-t-elle déclaré.     https://twitter.com/tvmag/status/1881739784961298718     Son éviction par François Mitterrand&nbsp;    Avec une telle longévité, il est compliqué de ne pas avoir quelques déboires. Cela a notamment été le cas pour Danièle Gilbert à une période très particulière pour la France. En effet, l’arrivée de François Mitterrand au pouvoir en 1981 a marqué la fin de son aventure sur la première chaine. Sa proximité avec Valéry Giscard d'Estaing était rédhibitoire pour le président tout fraichement élu. Cette éviction lui a cependant permis de voir toute l’estime que lui portait une autre grande vedette de la chanson, en la personne de Dalida.« Trois semaines après, Dalida, qui était une super belle personne et proche de François Mitterrand, m’appelle. Elle me dit qu’elle voudrait venir dans mon émission. 'Je n’ai pas de promotion à faire, mais je voudrais montrer que tu es mon amie', m’avait-elle dit. J’en ai encore des frissons. (…) Quand on m’a montré la porte de sortie, je suis partie. On a pu dire que j’étais naïve, mais je suis restée positive malgré tout et j’avais d’autres projets ». Une fin brutale, mais qui lui a permis de découvrir la magnifique personne qui se cachait derrière Dalida."
5 pièces à ne pas manquer pendant les soldes Stradivarius !,https://www.public.fr/5-pieces-a-ne-pas-manquer-pendant-les-soldes-stradivarius,Digital Content Expert (Partenaire),"Les soldes sont toujours une période excitante pour dénicher des pièces de mode à prix réduits. Stradivarius, connu pour ses collections modernes et accessibles, propose cette année des incontournables qui feront la différence dans votre dressing. Que vous cherchiez des vêtements pour le quotidien, pour sortir ou pour le bureau, cette sélection de cinq pièces est pensée pour répondre à tous vos besoins. Ne manquez pas ces opportunités et profitez de ces offres avant qu’elles ne disparaissent !    Sommaire des pièces     Pull col en V feutré    Robe courte fluide à imprimé    Jupe longue en jean décontractée    Robe courte plissée avec ceinture    T-shirt léopard avec nœud     1. Pull col en V feutré    Idéal pour les journées fraîches, ce pull en V allie confort et élégance. Sa matière feutrée offre une texture douce et agréable, parfaite pour être portée seule ou superposée à une chemise. Disponible en plusieurs coloris, il s’adapte à toutes vos tenues d’hiver et d’automne.    Points forts :     Matière douce et chaude.    Coupe flatteuse avec col en V.    Facile à associer avec un jean ou une jupe.     Points faibles :     Peut être fragile au lavage, nécessite un entretien délicat.    Convient mieux aux saisons froides.      Découvrez-le ici.     2. Robe courte fluide à imprimé    Cette robe courte fluide est un véritable incontournable pour les amateurs de pièces légères et féminines. Avec son imprimé élégant et sa coupe flatteuse, elle est parfaite pour les journées ensoleillées ou les soirées décontractées. Portez-la avec des sandales en été ou des bottines en automne pour un look polyvalent.    Points forts :     Imprimé tendance et intemporel.    Coupe fluide adaptée à toutes les morphologies.    Convient aussi bien pour des occasions formelles que décontractées.     Points faibles :     Tissu léger, plus adapté aux saisons chaudes.    Taille parfois ajustée, vérifiez bien le guide des tailles.      Découvrez-la ici.     3. Jupe longue en jean décontractée    La jupe longue en jean fait un retour en force cette saison, et ce modèle de Stradivarius se distingue par sa coupe décontractée et tendance. Idéale pour un look bohème ou urbain, elle s’associe parfaitement avec des baskets, des bottes ou même des talons selon l’occasion.    Points forts :     Tissu denim de qualité et durable.    Coupe flatteuse avec une taille haute.    Polyvalente, pour des looks casual ou chic.     Points faibles :     Peut-être un peu lourde en été.    Nécessite un repassage pour un aspect impeccable.      Découvrez-la ici.     4. Robe courte plissée avec ceinture    Cette robe courte plissée avec ceinture est un choix élégant pour toutes les occasions spéciales. Son design chic met en valeur la silhouette, tandis que la ceinture ajoute une touche structurée. Polyvalente, elle peut être portée avec des talons pour une soirée ou avec des ballerines pour une tenue plus décontractée.    Points forts :     Plis élégants qui ajoutent du mouvement.    Ceinture incluse pour définir la taille.    Convient aux événements formels et semi-formels.     Points faibles :     Tissu délicat nécessitant un entretien minutieux.    Pas idéal pour les journées très froides sans superposition.      Découvrez-la ici.     5. T-shirt léopard avec nœud    Le T-shirt léopard avec nœud est une pièce audacieuse pour celles qui souhaitent ajouter une touche de caractère à leur tenue. Avec son imprimé animalier et son nœud décoratif, il s’intègre parfaitement à un look casual chic ou plus pointu selon les accessoires.    Points forts :     Imprimé léopard tendance.    Détail du nœud pour une touche d’originalité.    Confortable et léger.     Points faibles :     Imprimé moins discret, il ne convient pas à tous les goûts.    Tissu léger qui peut être un peu transparent.      Découvrez-le ici.     FAQ – Questions fréquentes sur les soldes Stradivarius     Quand ont lieu les soldes chez Stradivarius ? Les soldes d’hiver commencent généralement début janvier, tandis que les soldes d’été débutent fin juin. Les dates peuvent varier selon les régions, mais Stradivarius propose également des promotions tout au long de l’année.    Les articles en solde sont-ils de bonne qualité ? Absolument. Les produits en solde chez Stradivarius sont issus des collections régulières et offrent la même qualité que ceux vendus à prix plein. Les remises permettent simplement de libérer les stocks pour les nouvelles collections.    Puis-je retourner un article en solde ? Oui, Stradivarius permet le retour des articles en solde, sous réserve de respecter les conditions de retour (produit non porté, étiquettes intactes, etc.). Vérifiez la politique de retour pour plus de détails.    Comment choisir la bonne taille pendant les soldes ? Référez-vous au guide des tailles disponible sur le site. Si vous hésitez entre deux tailles, consultez les avis clients ou optez pour une taille légèrement plus grande pour plus de confort.    Les soldes sont-elles disponibles en magasin et en ligne ? Oui, les soldes sont généralement accessibles à la fois en ligne et en magasin. Cependant, certains articles peuvent être exclusivement disponibles sur le site ou en boutique selon les stocks.     Les soldes Stradivarius offrent une opportunité parfaite pour enrichir votre garde-robe avec des pièces tendance et accessibles. De la robe plissée élégante au pull confortable, chaque article sélectionné ici vous permettra de rester stylée tout en respectant votre budget. N’attendez plus pour profiter de ces offres limitées et faire de belles affaires !    Découvrez également notre sélection de mitaines pour l’hiver"
Mort de Bertrand Blier : que faut-il savoir de sa dernière compagne Farida Rahouadj ?,https://www.public.fr/mort-de-bertrand-blier-que-faut-il-savoir-de-sa-derniere-compagne-farida-rahouadj,Charlotte Arrigoni,"L’un des derniers géants du cinéma français s’en est allé. Bertrand Blier est mort ce mardi 21 janvier ""paisiblement chez lui, à Paris, entouré de sa femme et de ses enfants"". Il avait 85 ans. Une triste nouvelle annoncée par son fils Léonard à l'AFP. A la réalisation de multiples chef d’œuvres, nombreux seront ceux à se souvenir des Valseuses en 1974. Un long-métrage marqué par un humour graveleux qui choquera à l’époque. Un film qui permettra aussi et surtout à Gérard Depardieu de se faire un nom dans le métier.Mais ce n'est pas seulement avec ce film que Bertrand Blier en a choqué certains. Son film Tenue de soirée, en 1986, avait également fait scandale à sa sortie en salle. L’homosexualité et une sexualité décomplexée sur grand écran, c'était du jamais vu pour l'époque ! Toutefois, ce film lui vaudra huit nominations aux César. Michel Blanc, à l’affiche du film, remportera par ailleurs le Prix d’interprétation masculine.Côté récompenses, à noter que le cinéaste a décroché un Grand Prix du Jury à Cannes et trois César avec Trop belle pour toi (1989), sans compter le César de la meilleure actrice pour Carole Bouquet. Sur les réseaux sociaux, de nombreuses célébrités lui rendent hommage saluant son audace et sa générosité. Le fils de Bernard Blier laisse derrière lui trois enfants : Leïla, Léonard et Béatrice ainsi que sa compagne Farida Rahouadj. Mais qui est cette femme qui l'a accompagné jusqu'à son dernier souffle.      Mort de Bertrand Blier : Farida, la dernière femme à ses côtés    Au cours de sa vie, Bertrand Blier a partagé la vie de trois femmes. Pour la première fois, il a été marié à l'âge de 20 ans. Puis, avec Catherine Florin, le réalisateur aura sa première fille Béatrice et c'est, ensuite, l'actrice Anouk Grinberg qui lui donnera son fils unique Léonard. Enfin, le réalisateur aura la chance de connaitre une nouvelle fois les joies de la paternité. Leïla naîtra de son amour avec l'actrice Farida Grinberg. Cette dernière fêtera ses 60 ans au printemps prochain. Un bien triste anniversaire, sans l'homme de sa vie. Comédienne, celle-ci a grandi  dans le petit village de Saint-Chamas, près de Salon-de-Provence. Entourée de sept frères et sœurs et initialement plus attirée par la musique punk-rock, c'est à l'adolescence qu'elle se prend de passion pour le cinéma.Après avoir tourné dans quelques films, celle-ci fait la rencontre de son futur compagnon en décrochant son premier rôle marquant en 2002 dans Les Côtelettes. Son conjoint qui la dirigera par la suite en 2005 et 2010 dans Combien tu m’aimes ? et Le Bruit des Glaçons, puis en 2018 dans Convoi exceptionnel. Enfin, à noter que Farida Grindberg est un visage bien connu du petit écran. Elle est, notamment, apparue dans de nombreuses séries comme Le Bureau des Légendes (2015) ou encore Les Sauvages. "
Osez la transparence chic cet hiver : Adoptez le look glamour de Laetitia Casta sans vous ruiner !,https://www.public.fr/osez-la-transparence-chic-cet-hiver-adoptez-le-look-glamour-de-laetitia-casta-sans-vous-ruiner,Jeanne Zissou,"Lors du dîner des Révélations des César, Laetitia Casta a illuminé le tapis rouge avec une tenue digne des plus grandes icônes de style. L’actrice portait une robe Dior issue de la collection Croisière 2025, imaginée par Maria Grazia Chiuri.Cette création jouait sur la transparence avec sa dentelle noire délicate, dévoilant subtilement un body noir pour une touche sensuelle et sophistiquée. Pour parfaire cette allure audacieuse, elle a opté pour des bijoux Pomellato. Notamment des créoles et des bracelets qui ajoutaient une pointe de raffinement supplémentaire.Vous rêvez d'adopter ce style chic et audacieux sans vider votre compte en banque ? Bonne nouvelle : il existe des alternatives abordables pour briller comme Laetitia Casta cet hiver. Voici trois idées shopping à moins de 45 euros pour incarner ce look tout en restant fidèle à votre budget.    Une élégance en dentelle pour un effet glamour    Pour un look inspiré de Laetitia Casta, misez sur la dentelle noire, symbole de féminité et d’élégance. Une option parfaite est la robe en dentelle transparente disponible chez H&amp;M pour seulement 49,99 euros. Cette pièce courte, avec sa coupe ajustée et ses manches fines, offre une silhouette sexy. Portée avec des escarpins noirs et des bijoux minimalistes, elle incarne un équilibre parfait entre glamour et sex-attitude.Si vous préférez une touche plus fantaisiste, optez pour une robe noire avec un décolleté plongeant en dentelle, vendue chez Zara à 19,99 euros. Sa coupe fluide et son col en V apportent une allure féminine et moderne. Ajoutez une ceinture fine et des boucles d'oreilles dorées pour compléter ce look léger et audacieux.    Capture d'écran @Zara    Une touche de romantisme avec du tulle    Pour les adeptes de romantisme et de raffinement, la robe en tulle brodé d’ASOS à 40 euros est un excellent choix. Avec ses motifs délicats et sa doublure intégrée pour plus de confort, elle joue subtilement sur la transparence sans en faire trop. Ce modèle s’associe parfaitement à une paire de sandales à talons et à des bijoux argentés pour une soirée spéciale.Ces trois options offrent une manière simple et abordable d’adopter la tendance de la transparence avec classe. En plus, elles s’adaptent à différentes occasions, du cocktail décontracté à la fête plus habillée.    Capture d'écran @ASOS    S’inspirer de Laetitia Casta, c’est oser une mode qui allie sensualité et élégance. Grâce à ces robes abordables… Vous n’avez plus besoin de dépenser une fortune pour incarner ce style iconique. Que vous choisissiez une dentelle glamour, des pois espiègles ou un tulle romantique, chaque option reflète un look travaillé sans effort.Alors, pourquoi attendre ? L’hiver est l’occasion parfaite pour briller avec des tenues audacieuses et sophistiquées. Laissez-vous séduire par ces pièces et affichez une allure qui allie modernité, chic et accessibilité. À vous le tapis rouge… ou presque !"
"""Star Academy"" : après l’énorme coup de gueule de Firmine Richard, TF1 change tout pour la finale",https://www.public.fr/star-academy-apres-lenorme-coup-de-gueule-de-firmine-richard-tf1-change-tout-pour-la-finale,Romain Fiaschetti,"Un coup de gueule qui a porté ses fruits. Ce samedi 25 janvier 2025 se tiendra la finale de la Star Academy. Marine et Ebony vont ainsi s’affronter afin de succéder à Pierre Garnier, le gagnant de la dernière édition. Et contrairement à l’année dernière, 2,2 millions de personnes en plus vont pouvoir voter.Nos confrères du Parisien révèlent en effet, ce mardi 21 janvier 2025, que TF1 aurait déployé en urgence une procédure de votes pour les DROM. De fait, dès cette après-midi, les cinq départements français d’outre-mer ainsi que deux collectivités : la Guadeloupe, la Martinique, la Guyane, la Réunion, Mayotte, Saint-Martin et Saint-Barthélemy, vont pouvoir voter pour l’une des deux finalistes.     Les votes ouverts aux Antilles, mais seulement par appel téléphonique    Néanmoins, les fans de la Star Academy, qui souhaitent voir Marine ou Ebony remporter l’aventure, ne pourront pas voter par SMS. Seuls les appels seront comptabilisés comme le notent nos confrères du Parisien. ""En cause, une procédure pour les SMS trop longue à mettre en place dans un délai aussi restreint. Les horaires de votes seront les mêmes qu’en métropole, l’arrêt des lignes téléphoniques aura lieu au moment signalé en direct par Nikos Aliagas et visible en direct sur TF 1 +, la plate-forme numérique de la première chaîne"", précise le Parisien.    Le coup de gueule de Firmine Richard en demi-finale de la ""Star Academy""    Cette grande nouveauté fait suite à l’énorme coup de gueule de la comédienne Firmine Richard lors de la demi-finale il y a quelques jours. Pour rappel, alors qu’Ebony et Franck s’affrontaient pour décrocher une place en finale, TF1 a envoyé les anciens candidats du programme, Houcine et Mathieu, dans les QG respectifs des deux finalistes, à Bagneux et l’île Saint-Denis. Lorsque Mathieu lui a permis d’intervenir, Firmine Richard n’a pas mâché ses mots. Fan d’Ebony, elle a en effet invité ""les membres de la diaspora antillaise de voter en masse pour l’académicienne"" rappelle Le Parisien. En effet, selon ses dires, les votes provenant des Antilles ""ne sont pas comptabilisés"".Une déclaration qui n’avait pas manqué de choquer sur la Toile. Face à la polémique, TF1 aurait ainsi décidé de tout changer à quelques jours de la finale et ainsi offrir la possibilité aux Antillais de voter pour leur candidat favori de la Star Academy. "
"""Koh Lanta"" : l'ancienne candidate Helena victime d'une agression en pleine rue",https://www.public.fr/koh-lanta-lancienne-candidate-helena-victime-dune-agression-en-pleine-rue,Charlotte Arrigoni,"C'est un visage que les amoureux de ""Koh Lanta"" n'ont sans doute pas oublié. Helena a participé à la 24e saison du programme présenté par Denis Brogniart et intitulé ""Le Feu Sacré"". Celle qui a intégré l'équipe rouge des Tinago au début de l'aventure a été éliminée après la réunification lui permettant d’accéder au jury final et de voter pour la finale. Malheureusement, ces derniers jours, la jeune femme de 27 ans a vécu un traumatisme.En effet, alors qu'elle se trouvait à Braine-l’Alleud, une ville située à une vingtaine de kilomètres au sud de Bruxelles, cette dernière a été victime d'une agression. C'est en se rendant seule dîner au restaurant avec une amie que les faits se sont produits et qu'elle a tenu à les raconter en story de son compte Instagram. Ainsi, la kinésithérapeute raconte à ses abonnés que l'attaque dont elle a été victime a eu lieu ce samedi 18 janvier.Ainsi, l'ex aventurière raconte : ""Je marchais du parking au restaurant quand un homme a couru et m’a attrapé le bras"", commence-t-elle par raconter avant que l'individu ne l'interpelle par ces mots : ""Tu baises, toi ?"". Helena raconte alors qu""elle s'est retrouvée ""choquée"", ""tétanisée"", ne sachant pas quoi répondre à ce dernier qui a commencé à la suivre.    ""Koh Lanta"" : comment Helena est-elle parvenue à s'en sortir sans séquelles ?    Helena a bien eu du mal à se débarrasser de cette homme. Celui-ci ne l'a pas lâché d'une semelle lui lançant à plusieurs reprises ""Pourquoi tu as peur ? Pourquoi tu es stressé ?"" avant de lui promettre une chose : ""Donne-moi de l’argent et je te laisse tranquille"". Ni une ni deux, l'ancienne candidate de ""Koh Lanta"" sur TF1 a pris les jambes à son cou pour tenter d'atteindre au plus vite le restaurant. Une fois à l'intérieur, Helena a cru être tranquille mais il n'en n'est rien puisque son agresseur n'a pas lâché le morceau revenant même devant l'établissement avec trois autres personnes.Par chance, l'amie d'Helena a eu la présence d'esprit de prendre en photo les individus ce qui n'a pas suffit puisque ceux-ci ""attendaient à 50 mètres de là"" ajoute la jeune femme de 29 ans. Heureusement, en sortant, les deux femmes ""la boule au ventre"" ont pu compter sur la gentillesse d'un conducteur. ""On a arrêté une voiture et on a demandé pour nous ramener à la nôtre"" ajoute-t-elle. Malgré ""le choc émotionnel et la perte de confiance"", Helena a tenu à rassurer ses abonnés assurant qu’elle se sentait mieux."
Romance et intrigues historiques : Les pépites littéraires à découvrir en ce début d’année 2025,https://www.public.fr/romance-et-intrigues-historiques-les-pepites-litteraires-a-decouvrir-en-ce-debut-dannee-2025,Jeanne Zissou,"L'année 2025 s'annonce riche en émotions pour les amateurs de grandes fresques historiques teintées de romance. Plusieurs romans captivants sont prévus pour le début de l'année. Et pour notre plus grand bonheur, ils mêlent intrigues passionnantes et contextes historiques fascinants.Sélection des romans historiques romantiques à paraître en 2025 :     L'empoisonneuse de Palerme de Cathryn Kemp - Sortie le 5 janvier 2025 - 19,95 euros    Comme un tigre de feu de Baptiste Touverey - Sortie le 6 février 2025 - 22,50 euros    La Dernière Rose de Shanghai de Weina Dai Randel - Sortie le 5 février 2025 - 21,90 euros     Plongée dans l'Italie du XVIIe siècle avec L'empoisonneuse de Palerme    Cathryn Kemp nous transporte dans la Rome du XVIIe siècle avec L'empoisonneuse de Palerme, un roman captivant inspiré d'une figure historique troublante. Giulia, héritière d'une lignée d'empoisonneuses, consacre sa vie à aider les femmes opprimées. Sous la couverture d'une apothicairerie… Elle se fait tour à tour guérisseuse, avorteuse ou empoisonneuse.Mais l'élection d'un nouveau pape, déterminé à éradiquer hérétiques et sorcières, place Giulia et ses alliées en grand danger. Ce roman envoûtant retrace le parcours de celle qui fut considérée comme la première tueuse en série de l'Histoire. Le roman mêle féminisme, transgression et quête de justice. Une lecture incontournable pour les amateurs de récits historiques puissants et émouvants.    Capture d'écran @Fnac    Au cœur de l'Empire chinois avec Comme un tigre de feu    Baptiste Touverey livre une fresque historique captivante avec Comme un tigre de feu, inspirée de faits réels. Trois destins s'entrecroisent : Shimin, stratège ambitieux, prêt à tout pour régner. Jiande, fils de paysans devenu hors-la-loi en fuyant la guerre, et Yicheng, princesse tiraillée entre tradition et peuple d'adoption. Leurs chemins se croisent dans une Chine en pleine mutation, où intrigues politiques et conflits personnels se mêlent.L’auteur dépeint avec brio les dilemmes et les ambitions de ses personnages, offrant une plongée immersive dans l'histoire chinoise. Les amateurs de romans historiques apprécieront cette épopée riche en rebondissements et en émotions. Il explore les complexités du pouvoir, de l'amour et de la loyauté.    Capture d'écran @Fnac    Un amour interdit dans un roman : La Dernière Rose de Shanghai    Dans le Shanghai des années 1940, une ville bouillonnante de modernité et de contradictions… Aiyi Shao, une héritière chinoise audacieuse, tient un club de jazz très prisé. Elle y croise Ernest Reismann, un pianiste juif ayant fui l’Europe pour échapper aux horreurs nazies. Entre eux, naît une alchimie aussi improbable qu’irrésistible, dans un contexte où leurs mondes s’opposent.Alors que la guerre ravage leurs existences, leur histoire d’amour défie les conventions sociales et les menaces grandissantes. Secrets, sacrifices et espoirs s’entremêlent dans cette fresque passionnée. La Dernière Rose de Shanghai est une invitation à plonger dans une époque fascinante où chaque choix peut tout changer. Un roman à dévorer pour les amateurs de grandes émotions et de récits historiques empreints de poésie.    Capture d'écran @Fnac    L'année 2025 promet d'être riche en découvertes pour les passionnés de romans historiques romantiques. Des ruelles sombres de Rome aux palais impériaux de Chine, ces œuvres offrent des voyages littéraires inoubliables. Les auteurs réussissent à mêler avec finesse intrigues amoureuses et contextes historiques détaillés.Que vous soyez amateur d'histoire ou simplement en quête de belles histoires d'amour, ces romans sauront sans aucun doute vous séduire."
Patrick Sébastien évoque de nouveau ses envies suicidaires,https://www.public.fr/patrick-sebastien-evoque-de-nouveau-ses-envies-suicidaires,Anna Simone,"""il vaut mieux partir quand on est au sommet"" dit-il dans son dernier livre, ""Le carnaval des ambitieux"". Malheureusement, Patrick Sébastien a également songé à partir quand il était au plus bas.C'est ce qu'il écrit dans ce dernier ouvrage, pari le 31 octobre 2024. Invité par nos confrères belges de Télépro, l'animateur a participé au podcast ""Censuré"", ce 20 janvier 2025. Et il n'a pas échappé à une question sur ses tentatives de suicide.    Patrick Sébastien a fait deux tentatives de suicide    En effet, Patrick Sébastien a expliqué : ""Ça m'est arrivé, oui deux fois, pour une histoire d'amour à la con"". Lui qui a également perdu son fils dans un accident de la route, raconte : ""Mais c'est marrant, la pièce de théâtre que j'ai écrite, elle parle de ça"".     Convaincu qu'il n'y ""a pas de quoi s'arrêter dessus"", il a expliqué au journaliste qui l'interviewait : ""Non mais c'est une connerie"". Pendant que son hôte tentait d'en savoir plus, il a une nouvelle fois écarté : ""C'est trop long à t'expliquer"".     Patrick Sébastien a ensuite consenti à décrire le sentiment qui l'a traversé : ""C'est pas un état psychique, c'est qu'à un moment, tu as une pulsion à un moment de quelques secondes et si t'as le temps d'attendre que cette seconde passe, ça passe après"".     Puis, Patrick Sébastien a à nouveau averti : ""Non non j'ai pas envie de m'étendre là-dessus"". Voyant que son interlocuteur n'avait pas l'intention de lâcher l'histoire, il lui a alors déclaré plus ferme : ""J'ai dit non"". L'animateur télé lui a alors dégainé son majeur, pour clore le débat.    Non c'est non    Et le journaliste, un peu surpris, de lui répondre : ""Ah oui vous êtes têtu en plus"". Il a également fait savoir que sa question ne venait pas de nulle part, puisque ""C'est extrait du livre, je ne l'ai pas inventé"".De son côté, Patrick Sébastien a confirmé qu'il en parlait bien dans son livre. Et d'ajouter toutefois : ""non je ne suis pas têtu, si j'ai envie de répondre à tes questions j'y réponds, si j'ai pas envie d'y répondre j'y réponds pas"". Pour finir, sur ce point précis, il a assuré : ""j'ai pas envie d'y répondre"". Il faudra acheter le livre..."
Affaire PPDA : comment TF1 tente de faire oublier son journaliste phare,https://www.public.fr/affaire-ppda-comment-tf1-tente-de-faire-oublier-son-journaliste-phare,Charlotte Arrigoni,"C'est une soirée exceptionnelle que promet TF1 à ses téléspectateurs. Ainsi, ce 21 janvier à 21h10, la première chaine proposera l'émission ""TF1 50 ans ensemble"". Un rendez-vous présenté pour l'occasion par Gilles Bouleau et Isabelle Ithurburu. Ni l'un ni l'autre n'était présent lorsque la première chaîne a fait son entrée sur les ondes hertziennes. C'était le 6 janvier 1975. Depuis, elle est devenue la chaîne la plus regardée d'Europe. Ainsi, tous les deux tourneront les pages d'un album de famille riche en souvenirs. Parmi eux : la mort brutale de la princesse Diana, l'incendie de la cathédrale Notre-Dame ou encore le naufrage de l'Amoco-Cadiz. L'information sera un pan important de cette soirée comme les journalistes de la chaîne. Toutefois, il y a un homme que TF1 n'a pas souhaité trop mettre en avant. Il s'agit, bien sûr, de PPDA.Le journaliste de 77 ans a présenté le journal de 20 heures sur TF1 de 1987 à 2008. Du coup, difficile de l'ignorer complètement. Mais... TF1 a su ruser. Ainsi, au cours de l'émission, l'ex de Claire Chazal n'apparaitra qu'à trois reprises. Comme le précisent nos confrères du Parisien qui ont vu le programme en exclusivité, ce sera “lors de la soirée électorale de 1988, celle de la réélection de François Mitterrand, pendant des manifestations de la place Tian’anmen en 1989 et le tsunami de l’océan Indien de décembre 2004”.Par ailleurs, les téléspectateurs ne manqueront pas son “célèbre ‘Mesdames, Messieurs bonsoir’”. Si les accusations qui visent le professionnel de l'information ne seront pas évoquées, il n'empêche que Gilles Bouleau ajoutera une précision à l'antenne. “Patrick Poivre d’Arvor que vous avez aperçu fait aujourd’hui l’objet de plusieurs procédures judiciaires pour viols et agressions sexuelles”. Pour rappel, Patrick Poivre d’Arvor est visé par les témoignages de 50 femmes et les plaintes de 25 personnes pour des faits d’agressions sexuelles et de viol.    Affaire PPDA : ces autres personnalités qui embarrassent TF1    Patrick Poivre d'Arvor n'est pas le seul ""cas"" à avoir posé problème lors de l'élaboration de cette émission anniversaire. En effet, d'autres personnalités connaissent ou ont connu des déboires judiciaires. Problème : elles sont aussi des figures phares des programmes de la chaîne. C'est le cas, notamment, de Christian Quesada. Longtemps Maître de Midi au ""12 coups de midi"", il a été à trois ans de prison ferme pour “corruption de mineure, détention et diffusion d’images pédopornographiques”. Dans ce cas précis : Émilien ""sauve"" TF1. Le Vendéen a largement détrôné son prédécesseur et c'est aujourd'hui lui la vedette de l'émission. Par ailleurs, les téléspectateurs seront curieux de voir comment la chaîne évoque aussi le cas de Nicolas Hulot. L'ancien ministre de l’Écologie et présentateur emblématique d'""Ushuaïa"" est accusé de viol et d'agressions sexuelles par plusieurs femmes."
